metric,value,comparison,attacker,seed
rank_shift_abs_mean,111.6747378455672,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,147.5206863679695,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,146.6745471877979,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,138.7489037178265,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,117.6157072054899,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,119.17308425467024,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,122.28740232513816,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,133.37221269296742,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,125.94854202401372,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,102.18639222412808,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,117.15396341463416,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,118.09584603658536,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,147.91920731707316,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,115.09108231707316,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,97.92416158536584,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,128.04954268292684,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,155.9457039436083,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,148.30857142857144,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,136.1577142857143,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,122.40373262235764,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,121.10378975433252,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,128.79070653208913,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,107.00247571891067,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,119.1331175014283,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,122.74957151018852,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,99.52808988764043,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,110.03236862147752,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,117.39032749428787,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,117.62421473443746,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,99.93108699790596,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,131.3900304414003,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,127.90603005516454,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,120.32756324900132,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,139.7041262597452,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,142.8108005324206,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,118.25703422053232,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,112.906463878327,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,110.93477847499524,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,133.29016923369463,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,113.01520912547528,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,102.4082873978331,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,128.3455616802889,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,144.6314388899449,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,130.55226149752946,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,117.25769669327252,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,113.0039901197036,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,123.48850465513964,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,123.21966964116196,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,107.2515663565597,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,104.32618188722232,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,123.5067400797418,partial_fgsm_vs_partial_clean,FGSM,0
rank_shift_abs_mean,133.35167372066178,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,146.32923076923078,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,157.57692307692307,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.55884615384616,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,157.16076923076923,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,118.73653846153846,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.69319492502883,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,121.2729719338716,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.1764705882353,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,124.72790161414297,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,109.84396617986164,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,90.83205226748656,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,112.108762490392,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,104.26979246733282,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,95.68113714944296,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,115.01901286729402,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,138.3057422700211,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,123.85717028220388,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.89652524476867,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.11883278940296,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,121.61681704741792,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.56747936264158,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,111.5569207141486,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.48512190439624,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.1105778460357,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,154.72029180264926,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.1053945095028,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,130.75484737953542,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,137.02438087924745,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,132.35208293338454,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.28969091956228,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,122.8385486657708,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,118.73488193511233,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.733154156268,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.2660779420234,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,99.11482334869432,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.13035131503167,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.35559393590482,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.65169833045482,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.95375167914028,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,114.41796200345424,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.43715217808482,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.0358718588145,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.86188375215806,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,111.36543257241512,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,122.66564358334932,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.3865336658354,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.54238588415804,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.44007670182168,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,116.3454754601227,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,109.89879240943073,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,115.62667688769643,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,139.45085265376508,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.74056332630772,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.74137931034485,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,115.9586286152078,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,136.31488220647387,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.3600842750431,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,223.7207966296438,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.8416012258188,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,172.1486305305497,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.41401761777097,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.10185717020867,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,112.7501435956347,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,142.21420367534455,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,171.51110260336907,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,185.1755023923445,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,169.4236509758898,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.96078056246412,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,123.19571455902047,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.5796824182131,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.9978955423761,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.80141572603787,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,149.687129470262,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.06462715105162,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.5070745697897,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.54110898661568,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,160.65736137667304,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,179.74646271510517,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,170.20726577437858,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,146.77437858508603,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,142.61185468451242,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,135.19005736137666,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,166.0669088128465,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,146.90231313324412,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.7449818390365,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,135.31951079686604,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,156.1046800382044,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.7694364851958,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,147.55109837631326,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.04126862820024,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,139.0282766526557,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,161.2208635842568,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,152.69507069163163,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,165.88689338937715,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,115.33409742120344,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.07220630372493,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,138.3614135625597,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,139.01279847182423,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.09184647699064,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.79148367385908,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,123.81821653618483,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,114.4893088965254,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,134.44378698224853,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.89160305343512,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.50763358778626,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.7706106870229,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,158.162213740458,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.08396946564886,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,134.41068702290076,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,142.163296451736,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.43609309423883,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,165.06638687523846,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,159.88057993132392,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.30230783902346,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.05227012590616,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,138.5494086226631,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.45983590917763,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,139.13375310055332,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.57870635374928,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.91526717557252,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.98778392823058,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.80076335877862,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.0797709923664,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.25453157794314,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.98721374045802,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,134.16870229007634,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,128.72914678373735,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.84596297003245,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.8908188585608,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,146.99560984920785,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.19534084399464,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.23964101584878,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,138.95743462492842,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.34758541706432,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.26264554304257,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.12635999236497,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,124.51994655468602,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,122.46641221374044,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,124.619538256058,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.35584812058767,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,140.35031482541498,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,156.94905552375502,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.86074017550553,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,129.98130484547883,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,137.31311975591152,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,122.78299008390542,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.83126787416586,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.19946605644546,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.29895138226884,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,162.3309818875119,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,154.74737845567208,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,146.23603431839848,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,124.53526496378193,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.41441097979413,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.09319611206405,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,142.26720030493615,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.95273489613112,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,116.29273870783304,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.25114329268294,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,134.7997332317073,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,159.3109756097561,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,123.6265243902439,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,107.07126524390245,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,141.6230945121951,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,161.34635168603543,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,151.216,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,143.89676190476192,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,133.18225099980955,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.78346981527328,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,134.87107217672823,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,114.92782327175776,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,125.12816606360693,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,130.76975814130645,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,107.414206817749,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.94173648134044,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.83434881949734,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.05120883304778,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,104.20293165810013,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,137.75532724505328,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,137.42819098345063,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,127.29046984972418,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,145.96539266020156,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,147.90568549153832,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,126.3087452471483,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,119.2509505703422,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,117.88781137098309,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,142.2854154782278,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,120.05057034220532,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,117.22486219349932,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,144.07983273141988,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,149.9372742824558,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,135.34283542379325,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,123.82060053211708,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,121.49116473494205,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.2817784533536,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,131.7265995823049,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,116.930320865768,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,116.31213214353522,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,135.1048034934498,partial_pgd_vs_partial_clean,PGD,0
rank_shift_abs_mean,118.78684109272795,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,126.5323076923077,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,129.4873076923077,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,126.05269230769233,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,154.44961538461538,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,102.57884615384616,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,105.0795847750865,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,116.05728565936178,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,141.41676278354478,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,133.09185242121444,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,109.8923904688701,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,105.13220599538816,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,108.38547271329746,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,101.1206764027671,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,84.89704187475989,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,104.99980795083542,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,123.61321298252352,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,123.98272221155692,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,116.0453062008063,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,118.77097331541565,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,125.9385678633135,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,116.20694951046266,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,103.2605106546362,partial_fgsm_vs_partial_clean,FGSM,1
rank_shift_abs_mean,113.09925129583414,partial_fgsm_vs_partial_clean,FGSM,1
