unit,split,batch_idx,factor_name,factor_grad_mean_abs
full_e2e,train,8,RSV5,9.542839688947424e-05
full_e2e,train,8,RSV10,0.00013721201685257256
full_e2e,train,8,RSV20,5.468291783472523e-05
full_e2e,train,8,RSV30,6.463305180659518e-05
full_e2e,train,8,RSV60,2.852719262591563e-05
full_e2e,train,8,IMAX5,2.107125055772485e-06
full_e2e,train,8,IMAX10,0.00015888892812654376
full_e2e,train,8,IMAX20,2.404864972049836e-05
full_e2e,train,8,IMAX30,0.0001725440815789625
full_e2e,train,8,IMAX60,0.00011783879017457366
full_e2e,train,8,IMIN5,0.00012178815813967958
full_e2e,train,8,IMIN10,8.639875159133226e-05
full_e2e,train,8,IMIN20,0.00013617474178317934
full_e2e,train,8,IMIN30,8.164464816218242e-05
full_e2e,train,8,IMIN60,5.665908247465268e-05
full_e2e,train,8,IMXD5,6.360739644151181e-05
full_e2e,train,8,IMXD10,0.00014452211325988173
full_e2e,train,8,IMXD20,6.201308860909194e-05
full_e2e,train,8,IMXD30,3.083861201957916e-07
full_e2e,train,8,IMXD60,9.917435090756044e-05
full_e2e,train,8,CORR5,0.00018629827536642551
full_e2e,train,8,CORR10,0.00013927322288509458
full_e2e,train,8,CORR20,0.00015929632354527712
full_e2e,train,8,CORR30,2.6550274014880415e-06
full_e2e,train,8,CORR60,3.275162089266814e-05
full_e2e,train,8,CORD5,0.00010145700071007013
full_e2e,train,8,CORD10,2.5461107725277543e-05
full_e2e,train,8,CORD20,0.0001592955959495157
full_e2e,train,8,CORD30,5.631172098219395e-05
full_e2e,train,8,CORD60,0.00011436779459472746
full_e2e,train,8,CNTP5,7.124485273379833e-05
full_e2e,train,8,CNTP10,0.00019093239097855985
full_e2e,train,8,CNTP20,8.695543510839343e-05
full_e2e,train,8,CNTP30,9.251684241462499e-05
full_e2e,train,8,CNTP60,0.00012855479144491255
full_e2e,train,8,CNTN5,0.00011097878450527787
full_e2e,train,8,CNTN10,0.00011075813381467015
full_e2e,train,8,CNTN20,0.00010201579425483942
full_e2e,train,8,CNTN30,0.0001478535559726879
full_e2e,train,8,CNTN60,6.987409142311662e-05
full_e2e,train,8,CNTD5,6.433318776544183e-05
full_e2e,train,8,CNTD10,5.3832212870474905e-05
full_e2e,train,8,CNTD20,5.6910903367679566e-05
full_e2e,train,8,CNTD30,0.00015835478552617133
full_e2e,train,8,CNTD60,5.2376650273799896e-05
full_e2e,train,8,SUMP5,9.11455717869103e-05
full_e2e,train,8,SUMP10,9.055456757778302e-05
full_e2e,train,8,SUMP20,0.00018213284783996642
full_e2e,train,8,SUMP30,4.1618965042289346e-05
full_e2e,train,8,SUMP60,0.0001081048249034211
full_e2e,train,8,SUMN5,0.00017175098764710128
full_e2e,train,8,SUMN10,0.00016891935956664383
full_e2e,train,8,SUMN20,0.00012510098167695105
full_e2e,train,8,SUMN30,2.1914747776463628e-05
full_e2e,train,8,SUMN60,5.518941907212138e-05
full_e2e,train,8,SUMD5,6.137110176496208e-06
full_e2e,train,8,SUMD10,0.00012962231994606555
full_e2e,train,8,SUMD20,0.0001557131326990202
full_e2e,train,8,SUMD30,0.00015354804054368287
full_e2e,train,8,SUMD60,3.136885425192304e-05
full_e2e,train,8,VMA5,0.0001598168455529958
full_e2e,train,8,VMA10,6.457993731601164e-05
full_e2e,train,8,VMA20,5.674243948305957e-05
full_e2e,train,8,VMA30,4.4051630538888276e-05
full_e2e,train,8,VMA60,8.56681253935676e-06
full_e2e,train,8,VSTD5,0.00011732480197679251
full_e2e,train,8,VSTD10,6.515021959785372e-05
full_e2e,train,8,VSTD20,6.0905433201696724e-05
full_e2e,train,8,VSTD30,3.973837920057122e-06
full_e2e,train,8,VSTD60,4.3324605940142646e-05
full_e2e,train,8,WVMA5,0.00011874752817675471
full_e2e,train,8,WVMA10,0.00013321751612238586
full_e2e,train,8,WVMA20,0.00014340404595714062
full_e2e,train,8,WVMA30,7.891694986028597e-05
full_e2e,train,8,WVMA60,6.47750566713512e-05
full_e2e,train,8,VSUMP5,9.294146730098873e-05
full_e2e,train,8,VSUMP10,3.460638617980294e-05
full_e2e,train,8,VSUMP20,0.00010006692900788039
full_e2e,train,8,VSUMP30,4.438463656697422e-05
full_e2e,train,8,VSUMP60,3.783033025683835e-05
full_e2e,train,8,VSUMN5,0.00014303137140814215
full_e2e,train,8,VSUMN10,3.207387635484338e-05
full_e2e,train,8,VSUMN20,8.204995538108051e-05
full_e2e,train,8,VSUMN30,7.62519339332357e-05
full_e2e,train,8,VSUMN60,2.4248965928563848e-05
full_e2e,train,8,VSUMD5,0.00015792189515195787
full_e2e,train,8,VSUMD10,2.9695864213863388e-05
full_e2e,train,8,VSUMD20,6.690450391033664e-05
full_e2e,train,8,VSUMD30,7.028904656181112e-05
full_e2e,train,8,VSUMD60,7.312157686101273e-05
full_e2e,train,9,KMID,4.0363789594266564e-05
full_e2e,train,9,KLEN,7.741540321148932e-05
full_e2e,train,9,KMID2,3.677533095469698e-05
full_e2e,train,9,KUP,3.748699600691907e-05
full_e2e,train,9,KUP2,0.000171327730640769
full_e2e,train,9,KLOW,0.00016485303058288991
full_e2e,train,9,KLOW2,2.987605330417864e-05
full_e2e,train,9,KSFT,2.469093942636391e-06
full_e2e,train,9,KSFT2,8.673304546391591e-05
full_e2e,train,9,OPEN0,7.192180055426434e-05
full_e2e,train,9,HIGH0,0.00017184484750032425
full_e2e,train,9,LOW0,1.2885090654890519e-05
full_e2e,train,9,ROC5,0.00016790434892755002
full_e2e,train,9,ROC10,7.787732465658337e-05
full_e2e,train,9,ROC20,0.00017240707529708743
full_e2e,train,9,ROC30,6.914469122420996e-05
full_e2e,train,9,ROC60,0.00017230355297215283
full_e2e,train,9,MA5,0.00012079859152436256
full_e2e,train,9,MA10,2.203184340032749e-05
full_e2e,train,9,MA20,8.523083670297638e-05
full_e2e,train,9,MA30,0.00015267488197423518
full_e2e,train,9,MA60,0.0001542866521049291
full_e2e,train,9,STD5,2.0487335859797895e-05
full_e2e,train,9,STD10,3.997400199295953e-05
full_e2e,train,9,STD20,0.00013634291826747358
full_e2e,train,9,STD30,5.3296040277928114e-05
full_e2e,train,9,STD60,9.174113074550405e-05
full_e2e,train,9,BETA5,6.742734694853425e-05
full_e2e,train,9,BETA10,4.591295510181226e-05
full_e2e,train,9,BETA20,4.015285594505258e-05
full_e2e,train,9,BETA30,0.00015733885811641812
full_e2e,train,9,BETA60,0.00010345231567043811
full_e2e,train,9,RSQR5,0.00015159133181441575
full_e2e,train,9,RSQR10,0.0001306365302298218
full_e2e,train,9,RSQR20,0.00013467528333421797
full_e2e,train,9,RSQR30,8.515294211974833e-06
full_e2e,train,9,RSQR60,0.00013459047477226704
full_e2e,train,9,RESI5,0.00010510192805668339
full_e2e,train,9,RESI10,0.00011125383025500923
full_e2e,train,9,RESI20,6.524812488351017e-05
full_e2e,train,9,RESI30,0.00011377550981706008
full_e2e,train,9,RESI60,4.165479367657099e-06
full_e2e,train,9,MAX5,8.031913239392452e-06
full_e2e,train,9,MAX10,0.0001230755151482299
full_e2e,train,9,MAX20,0.0001443250512238592
full_e2e,train,9,MAX30,0.00013107326230965555
full_e2e,train,9,MAX60,0.00011086357699241489
full_e2e,train,9,MIN5,0.0001336357236141339
full_e2e,train,9,MIN10,6.863132875878364e-05
full_e2e,train,9,MIN20,0.00016104421229101717
full_e2e,train,9,MIN30,6.904041219968349e-05
full_e2e,train,9,MIN60,2.417624455119949e-05
full_e2e,train,9,QTLU5,1.4212603218766162e-06
full_e2e,train,9,QTLU10,3.774261858779937e-05
full_e2e,train,9,QTLU20,2.3954831704031676e-05
full_e2e,train,9,QTLU30,4.359701051726006e-05
full_e2e,train,9,QTLU60,1.3415314015219337e-06
full_e2e,train,9,QTLD5,2.436087015666999e-05
full_e2e,train,9,QTLD10,0.00014934355567675084
full_e2e,train,9,QTLD20,0.00010007049422711134
full_e2e,train,9,QTLD30,0.00015417163376696408
full_e2e,train,9,QTLD60,0.00015494563558604568
full_e2e,train,9,RANK5,1.3709694030694664e-05
full_e2e,train,9,RANK10,0.00018887172336690128
full_e2e,train,9,RANK20,6.896966078784317e-05
full_e2e,train,9,RANK30,5.40570545126684e-06
full_e2e,train,9,RANK60,0.00016545865219086409
full_e2e,train,9,RSV5,9.458068961976096e-05
full_e2e,train,9,RSV10,0.00013599314843304455
full_e2e,train,9,RSV20,5.4197163990465924e-05
full_e2e,train,9,RSV30,6.405891326721758e-05
full_e2e,train,9,RSV60,2.8273783755139448e-05
full_e2e,train,9,IMAX5,2.0884072000626475e-06
full_e2e,train,9,IMAX10,0.00015747747966088355
full_e2e,train,9,IMAX20,2.3835022147977725e-05
full_e2e,train,9,IMAX30,0.00017101135745178908
full_e2e,train,9,IMAX60,0.00011679201998049393
full_e2e,train,9,IMIN5,0.00012070629600202665
full_e2e,train,9,IMIN10,8.563124720240012e-05
full_e2e,train,9,IMIN20,0.0001349650847259909
full_e2e,train,9,IMIN30,8.091938070720062e-05
full_e2e,train,9,IMIN60,5.6155771744670346e-05
full_e2e,train,9,IMXD5,6.304236740106717e-05
full_e2e,train,9,IMXD10,0.00014323831419460475
full_e2e,train,9,IMXD20,6.14622185821645e-05
full_e2e,train,9,IMXD30,3.0564663688892324e-07
full_e2e,train,9,IMXD60,9.829337795963511e-05
full_e2e,train,9,CORR5,0.00018464337335899472
full_e2e,train,9,CORR10,0.00013803603360429406
full_e2e,train,9,CORR20,0.00015788126620464027
full_e2e,train,9,CORR30,2.631442384881666e-06
full_e2e,train,9,CORR60,3.246067717554979e-05
full_e2e,train,9,CORD5,0.00010055574966827407
full_e2e,train,9,CORD10,2.5234930944861844e-05
full_e2e,train,9,CORD20,0.0001578805677127093
full_e2e,train,9,CORD30,5.581149525824003e-05
full_e2e,train,9,CORD60,0.0001133518380811438
full_e2e,train,9,CNTP5,7.061197538860142e-05
full_e2e,train,9,CNTP10,0.000189236321602948
full_e2e,train,9,CNTP20,8.618299762019888e-05
full_e2e,train,9,CNTP30,9.16949866223149e-05
full_e2e,train,9,CNTP60,0.0001274128444492817
full_e2e,train,9,CNTN5,0.00010999294318025932
full_e2e,train,9,CNTN10,0.00010977425699820742
full_e2e,train,9,CNTN20,0.00010110957373399287
full_e2e,train,9,CNTN30,0.0001465401437599212
full_e2e,train,9,CNTN60,6.925339403096586e-05
full_e2e,train,9,CNTD5,6.376170495059341e-05
full_e2e,train,9,CNTD10,5.335401510819793e-05
full_e2e,train,9,CNTD20,5.640535528073087e-05
full_e2e,train,9,CNTD30,0.00015694808098487556
full_e2e,train,9,CNTD60,5.1911378250224516e-05
full_e2e,train,9,SUMP5,9.033591049956158e-05
full_e2e,train,9,SUMP10,8.975015225587413e-05
full_e2e,train,9,SUMP20,0.00018051493680104613
full_e2e,train,9,SUMP30,4.124925544601865e-05
full_e2e,train,9,SUMP60,0.00010714451491367072
full_e2e,train,9,SUMN5,0.00017022529209498316
full_e2e,train,9,SUMN10,0.00016741880972404033
full_e2e,train,9,SUMN20,0.00012398969556670636
full_e2e,train,9,SUMN30,2.1720075892517343e-05
full_e2e,train,9,SUMN60,5.46991650480777e-05
full_e2e,train,9,SUMD5,6.082593245082535e-06
full_e2e,train,9,SUMD10,0.0001284708414459601
full_e2e,train,9,SUMD20,0.0001543299003969878
full_e2e,train,9,SUMD30,0.00015218403132166713
full_e2e,train,9,SUMD60,3.1090195989236236e-05
full_e2e,train,9,VMA5,0.00015839716070331633
full_e2e,train,9,VMA10,6.400626443792135e-05
full_e2e,train,9,VMA20,5.62383902433794e-05
full_e2e,train,9,VMA30,4.366031498648226e-05
full_e2e,train,9,VMA60,8.490712389175314e-06
full_e2e,train,9,VSTD5,0.00011628257198026404
full_e2e,train,9,VSTD10,6.457146810134873e-05
full_e2e,train,9,VSTD20,6.036440026946366e-05
full_e2e,train,9,VSTD30,3.938537702197209e-06
full_e2e,train,9,VSTD60,4.293974052416161e-05
full_e2e,train,9,WVMA5,0.00011769267439376563
full_e2e,train,9,WVMA10,0.00013203411072026938
full_e2e,train,9,WVMA20,0.00014213015674613416
full_e2e,train,9,WVMA30,7.821592589607462e-05
full_e2e,train,9,WVMA60,6.419965939130634e-05
full_e2e,train,9,VSUMP5,9.211584983859211e-05
full_e2e,train,9,VSUMP10,3.429897333262488e-05
full_e2e,train,9,VSUMP20,9.917801799019799e-05
full_e2e,train,9,VSUMP30,4.399035969981924e-05
full_e2e,train,9,VSUMP60,3.749427924049087e-05
full_e2e,train,9,VSUMN5,0.00014176078548189253
full_e2e,train,9,VSUMN10,3.178895349265076e-05
full_e2e,train,9,VSUMN20,8.132110087899491e-05
full_e2e,train,9,VSUMN30,7.557456410722807e-05
full_e2e,train,9,VSUMN60,2.4033555746427737e-05
full_e2e,train,9,VSUMD5,0.00015651904686819762
full_e2e,train,9,VSUMD10,2.9432072551571764e-05
full_e2e,train,9,VSUMD20,6.63101818645373e-05
full_e2e,train,9,VSUMD30,6.966465298319235e-05
full_e2e,train,9,VSUMD60,7.247202302096412e-05
full_e2e,train,10,KMID,4.0236122003989294e-05
full_e2e,train,10,KLEN,7.717053813394159e-05
full_e2e,train,10,KMID2,3.6659006582340226e-05
full_e2e,train,10,KUP,3.736842336365953e-05
full_e2e,train,10,KUP2,0.00017078583186957985
full_e2e,train,10,KLOW,0.00016433159180451185
full_e2e,train,10,KLOW2,2.9781556804664433e-05
full_e2e,train,10,KSFT,2.4612843390059425e-06
full_e2e,train,10,KSFT2,8.645870548207313e-05
full_e2e,train,10,OPEN0,7.169430318754166e-05
full_e2e,train,10,HIGH0,0.00017130131891462952
full_e2e,train,10,LOW0,1.2844335287809372e-05
full_e2e,train,10,ROC5,0.0001673732476774603
full_e2e,train,10,ROC10,7.763098983559757e-05
full_e2e,train,10,ROC20,0.0001718617568258196
full_e2e,train,10,ROC30,6.892597593832761e-05
full_e2e,train,10,ROC60,0.00017175855464302003
full_e2e,train,10,MA5,0.00012041649461025372
full_e2e,train,10,MA10,2.1962157916277647e-05
full_e2e,train,10,MA20,8.496124064549804e-05
full_e2e,train,10,MA30,0.00015219194756355137
full_e2e,train,10,MA60,0.00015379863907583058
full_e2e,train,10,STD5,2.0422534362296574e-05
full_e2e,train,10,STD10,3.984756040154025e-05
full_e2e,train,10,STD20,0.0001359116577077657
full_e2e,train,10,STD30,5.31274636159651e-05
full_e2e,train,10,STD60,9.145095100393519e-05
full_e2e,train,10,BETA5,6.72140740789473e-05
full_e2e,train,10,BETA10,4.5767730625811964e-05
full_e2e,train,10,BETA20,4.002584682893939e-05
full_e2e,train,10,BETA30,0.00015684118261560798
full_e2e,train,10,BETA60,0.00010312509402865544
full_e2e,train,10,RSQR5,0.00015111183165572584
full_e2e,train,10,RSQR10,0.00013022334314882755
full_e2e,train,10,RSQR20,0.0001342493196716532
full_e2e,train,10,RSQR30,8.48836043587653e-06
full_e2e,train,10,RSQR60,0.0001341647730441764
full_e2e,train,10,RESI5,0.00010476949682924896
full_e2e,train,10,RESI10,0.00011090192856499925
full_e2e,train,10,RESI20,6.504174962174147e-05
full_e2e,train,10,RESI30,0.00011341564822942019
full_e2e,train,10,RESI60,4.152304427407216e-06
full_e2e,train,10,MAX5,8.006506504898425e-06
full_e2e,train,10,MAX10,0.00012268623686395586
full_e2e,train,10,MAX20,0.00014386852853931487
full_e2e,train,10,MAX30,0.00013065867824479938
full_e2e,train,10,MAX60,0.00011051292676711455
full_e2e,train,10,MIN5,0.00013321303413249552
full_e2e,train,10,MIN10,6.841425783932209e-05
full_e2e,train,10,MIN20,0.0001605348224984482
full_e2e,train,10,MIN30,6.882202433189377e-05
full_e2e,train,10,MIN60,2.4099770598695613e-05
full_e2e,train,10,QTLU5,1.416764916939428e-06
full_e2e,train,10,QTLU10,3.7623238313244656e-05
full_e2e,train,10,QTLU20,2.3879058062448166e-05
full_e2e,train,10,QTLU30,4.345911293057725e-05
full_e2e,train,10,QTLU60,1.3372879266171367e-06
full_e2e,train,10,QTLD5,2.4283817765535787e-05
full_e2e,train,10,QTLD10,0.00014887118595652282
full_e2e,train,10,QTLD20,9.97539609670639e-05
full_e2e,train,10,QTLD30,0.00015368396998383105
full_e2e,train,10,QTLD60,0.00015445554163306952
full_e2e,train,10,RANK5,1.366632932331413e-05
full_e2e,train,10,RANK10,0.00018827432359103113
full_e2e,train,10,RANK20,6.875151302665472e-05
full_e2e,train,10,RANK30,5.388606950873509e-06
full_e2e,train,10,RANK60,0.00016493529255967587
full_e2e,train,10,RSV5,9.428152407053858e-05
full_e2e,train,10,RSV10,0.00013556299381889403
full_e2e,train,10,RSV20,5.4025738791096956e-05
full_e2e,train,10,RSV30,6.385628512362018e-05
full_e2e,train,10,RSV60,2.8184347684145905e-05
full_e2e,train,10,IMAX5,2.0818013126699952e-06
full_e2e,train,10,IMAX10,0.000156979396706447
full_e2e,train,10,IMAX20,2.3759628675179556e-05
full_e2e,train,10,IMAX30,0.00017047044821083546
full_e2e,train,10,IMAX60,0.000116422597784549
full_e2e,train,10,IMIN5,0.0001203245046781376
full_e2e,train,10,IMIN10,8.536039240425453e-05
full_e2e,train,10,IMIN20,0.00013453818974085152
full_e2e,train,10,IMIN30,8.066341979429126e-05
full_e2e,train,10,IMIN60,5.5978143791435286e-05
full_e2e,train,10,IMXD5,6.284295523073524e-05
full_e2e,train,10,IMXD10,0.00014278522576205432
full_e2e,train,10,IMXD20,6.126781227067113e-05
full_e2e,train,10,IMXD30,3.0467987244264805e-07
full_e2e,train,10,IMXD60,9.798246901482344e-05
full_e2e,train,10,CORR5,0.00018405930313747376
full_e2e,train,10,CORR10,0.00013759943249169737
full_e2e,train,10,CORR20,0.00015738187357783318
full_e2e,train,10,CORR30,2.623119144118391e-06
full_e2e,train,10,CORR60,3.2358009775634855e-05
full_e2e,train,10,CORD5,0.00010023768118117005
full_e2e,train,10,CORD10,2.5155113689834252e-05
full_e2e,train,10,CORD20,0.00015738118963781744
full_e2e,train,10,CORD30,5.5634962336625904e-05
full_e2e,train,10,CORD60,0.00011299331526970491
full_e2e,train,10,CNTP5,7.038862531771883e-05
full_e2e,train,10,CNTP10,0.0001886377576738596
full_e2e,train,10,CNTP20,8.591039659222588e-05
full_e2e,train,10,CNTP30,9.140495967585593e-05
full_e2e,train,10,CNTP60,0.00012700982915703207
full_e2e,train,10,CNTN5,0.00010964502871502191
full_e2e,train,10,CNTN10,0.00010942704102490097
full_e2e,train,10,CNTN20,0.00010078975174110383
full_e2e,train,10,CNTN30,0.00014607662160415202
full_e2e,train,10,CNTN60,6.903434405103326e-05
full_e2e,train,10,CNTD5,6.356001540552825e-05
full_e2e,train,10,CNTD10,5.318525290931575e-05
full_e2e,train,10,CNTD20,5.6226948800031096e-05
full_e2e,train,10,CNTD30,0.00015645164239685982
full_e2e,train,10,CNTD60,5.174718171474524e-05
full_e2e,train,10,SUMP5,9.005016909213737e-05
full_e2e,train,10,SUMP10,8.946627349359915e-05
full_e2e,train,10,SUMP20,0.00017994394875131547
full_e2e,train,10,SUMP30,4.1118782974081114e-05
full_e2e,train,10,SUMP60,0.00010680560808395967
full_e2e,train,10,SUMN5,0.00016968688578344882
full_e2e,train,10,SUMN10,0.00016688926552888006
full_e2e,train,10,SUMN20,0.00012359752145130187
full_e2e,train,10,SUMN30,2.1651376300724223e-05
full_e2e,train,10,SUMN60,5.4526150051970035e-05
full_e2e,train,10,SUMD5,6.06335379416123e-06
full_e2e,train,10,SUMD10,0.0001280644937651232
full_e2e,train,10,SUMD20,0.00015384172729682177
full_e2e,train,10,SUMD30,0.000151702668517828
full_e2e,train,10,SUMD60,3.099185778410174e-05
full_e2e,train,10,VMA5,0.00015789616736583412
full_e2e,train,10,VMA10,6.380381091730669e-05
full_e2e,train,10,VMA20,5.606049671769142e-05
full_e2e,train,10,VMA30,4.352220639702864e-05
full_e2e,train,10,VMA60,8.463856829621363e-06
full_e2e,train,10,VSTD5,0.00011591477959882468
full_e2e,train,10,VSTD10,6.436721741920337e-05
full_e2e,train,10,VSTD20,6.017347186570987e-05
full_e2e,train,10,VSTD30,3.926079898519674e-06
full_e2e,train,10,VSTD60,4.280392749933526e-05
full_e2e,train,10,WVMA5,0.00011732042912626639
full_e2e,train,10,WVMA10,0.00013161651440896094
full_e2e,train,10,WVMA20,0.000141680589877069
full_e2e,train,10,WVMA30,7.796852878527716e-05
full_e2e,train,10,WVMA60,6.399658741429448e-05
full_e2e,train,10,VSUMP5,9.182447683997452e-05
full_e2e,train,10,VSUMP10,3.41904851666186e-05
full_e2e,train,10,VSUMP20,9.886431507766247e-05
full_e2e,train,10,VSUMP30,4.3851210648426786e-05
full_e2e,train,10,VSUMP60,3.7375684769358486e-05
full_e2e,train,10,VSUMN5,0.0001413124118698761
full_e2e,train,10,VSUMN10,3.168840703438036e-05
full_e2e,train,10,VSUMN20,8.106388850137591e-05
full_e2e,train,10,VSUMN30,7.533551979577169e-05
full_e2e,train,10,VSUMN60,2.3957540179253556e-05
full_e2e,train,10,VSUMD5,0.00015602397616021335
full_e2e,train,10,VSUMD10,2.933897849288769e-05
full_e2e,train,10,VSUMD20,6.610044511035085e-05
full_e2e,train,10,VSUMD30,6.944430060684681e-05
full_e2e,train,10,VSUMD60,7.224279397632927e-05
full_e2e,train,11,KMID,4.094472387805581e-05
full_e2e,train,11,KLEN,7.852959970477968e-05
full_e2e,train,11,KMID2,3.730461321538314e-05
full_e2e,train,11,KUP,3.8026522815926e-05
full_e2e,train,11,KUP2,0.000173793567228131
full_e2e,train,11,KLOW,0.00016722569125704467
full_e2e,train,11,KLOW2,3.0306042390293442e-05
full_e2e,train,11,KSFT,2.5046306291187648e-06
full_e2e,train,11,KSFT2,8.79813451319933e-05
full_e2e,train,11,OPEN0,7.295692194020376e-05
full_e2e,train,11,HIGH0,0.00017431813466828316
full_e2e,train,11,LOW0,1.3070540262560826e-05
full_e2e,train,11,ROC5,0.0001703208836261183
full_e2e,train,11,ROC10,7.89981713751331e-05
full_e2e,train,11,ROC20,0.00017488842422608286
full_e2e,train,11,ROC30,7.013985305093229e-05
full_e2e,train,11,ROC60,0.00017478340305387974
full_e2e,train,11,MA5,0.00012253716704435647
full_e2e,train,11,MA10,2.2348936909111217e-05
full_e2e,train,11,MA20,8.645750494906679e-05
full_e2e,train,11,MA30,0.00015487222117371857
full_e2e,train,11,MA60,0.00015650721616111696
full_e2e,train,11,STD5,2.0782197680091485e-05
full_e2e,train,11,STD10,4.0549322875449434e-05
full_e2e,train,11,STD20,0.0001383052149321884
full_e2e,train,11,STD30,5.406310083344579e-05
full_e2e,train,11,STD60,9.306149877374992e-05
full_e2e,train,11,BETA5,6.839779234724119e-05
full_e2e,train,11,BETA10,4.657375393435359e-05
full_e2e,train,11,BETA20,4.07307488785591e-05
full_e2e,train,11,BETA30,0.0001596033398527652
full_e2e,train,11,BETA60,0.00010494125308468938
full_e2e,train,11,RSQR5,0.00015377311501652002
full_e2e,train,11,RSQR10,0.00013251672498881817
full_e2e,train,11,RSQR20,0.00013661359844263643
full_e2e,train,11,RSQR30,8.637849532533437e-06
full_e2e,train,11,RSQR60,0.00013652756751980633
full_e2e,train,11,RESI5,0.00010661460692062974
full_e2e,train,11,RESI10,0.00011285503569524735
full_e2e,train,11,RESI20,6.618720362894237e-05
full_e2e,train,11,RESI30,0.00011541302228579298
full_e2e,train,11,RESI60,4.225431439408567e-06
full_e2e,train,11,MAX5,8.147510925482493e-06
full_e2e,train,11,MAX10,0.00012484689068514854
full_e2e,train,11,MAX20,0.00014640223525930196
full_e2e,train,11,MAX30,0.00013295972894411534
full_e2e,train,11,MAX60,0.00011245917994529009
full_e2e,train,11,MIN5,0.0001355590793536976
full_e2e,train,11,MIN10,6.961911276448518e-05
full_e2e,train,11,MIN20,0.00016336204134859145
full_e2e,train,11,MIN30,7.003406790317968e-05
full_e2e,train,11,MIN60,2.452419721521437e-05
full_e2e,train,11,QTLU5,1.4417157672141911e-06
full_e2e,train,11,QTLU10,3.828582339338027e-05
full_e2e,train,11,QTLU20,2.4299597498611547e-05
full_e2e,train,11,QTLU30,4.422447818797082e-05
full_e2e,train,11,QTLU60,1.3608392919195467e-06
full_e2e,train,11,QTLD5,2.471148400218226e-05
full_e2e,train,11,QTLD10,0.00015149297541938722
full_e2e,train,11,QTLD20,0.0001015107482089661
full_e2e,train,11,QTLD30,0.00015639052435290068
full_e2e,train,11,QTLD60,0.00015717567293904722
full_e2e,train,11,RANK5,1.39070089062443e-05
full_e2e,train,11,RANK10,0.0001915900647873059
full_e2e,train,11,RANK20,6.99623124091886e-05
full_e2e,train,11,RANK30,5.483506356540602e-06
full_e2e,train,11,RANK60,0.0001678400149103254
full_e2e,train,11,RSV5,9.594193397788331e-05
full_e2e,train,11,RSV10,0.0001379504392389208
full_e2e,train,11,RSV20,5.4977201216388494e-05
full_e2e,train,11,RSV30,6.49808716843836e-05
full_e2e,train,11,RSV60,2.868070987460669e-05
full_e2e,train,11,IMAX5,2.118464180966839e-06
full_e2e,train,11,IMAX10,0.00015974398411344737
full_e2e,train,11,IMAX20,2.417806717858184e-05
full_e2e,train,11,IMAX30,0.0001734726392896846
full_e2e,train,11,IMAX60,0.00011847294081235304
full_e2e,train,11,IMIN5,0.0001224435691256076
full_e2e,train,11,IMIN10,8.686369255883619e-05
full_e2e,train,11,IMIN20,0.00013690756168216467
full_e2e,train,11,IMIN30,8.208400686271489e-05
full_e2e,train,11,IMIN60,5.696398875443265e-05
full_e2e,train,11,IMXD5,6.394970114342868e-05
full_e2e,train,11,IMXD10,0.00014529985492117703
full_e2e,train,11,IMXD20,6.234681495698169e-05
full_e2e,train,11,IMXD30,3.100456638094329e-07
full_e2e,train,11,IMXD60,9.970805695047602e-05
full_e2e,train,11,CORR5,0.00018730082956608385
full_e2e,train,11,CORR10,0.0001400227047270164
full_e2e,train,11,CORR20,0.00016015354776754975
full_e2e,train,11,CORR30,2.669315563252894e-06
full_e2e,train,11,CORR60,3.292786641395651e-05
full_e2e,train,11,CORD5,0.00010200297401752323
full_e2e,train,11,CORD10,2.5598123102099635e-05
full_e2e,train,11,CORD20,0.00016015283472370356
full_e2e,train,11,CORD30,5.661476097884588e-05
full_e2e,train,11,CORD60,0.000114983253297396
full_e2e,train,11,CNTP5,7.16282520443201e-05
full_e2e,train,11,CNTP10,0.00019195987260900438
full_e2e,train,11,CNTP20,8.742338104639202e-05
full_e2e,train,11,CNTP30,9.301469981437549e-05
full_e2e,train,11,CNTP60,0.00012924660404678434
full_e2e,train,11,CNTN5,0.00011157600965816528
full_e2e,train,11,CNTN10,0.00011135418026242405
full_e2e,train,11,CNTN20,0.00010256477253278717
full_e2e,train,11,CNTN30,0.00014864921104162931
full_e2e,train,11,CNTN60,7.025012746453285e-05
full_e2e,train,11,CNTD5,6.467939238063991e-05
full_e2e,train,11,CNTD10,5.4121908760862425e-05
full_e2e,train,11,CNTD20,5.7217177527491e-05
full_e2e,train,11,CNTD30,0.00015920693113002926
full_e2e,train,11,CNTD60,5.265850995783694e-05
full_e2e,train,11,SUMP5,9.163606591755524e-05
full_e2e,train,11,SUMP10,9.104187483899295e-05
full_e2e,train,11,SUMP20,0.00018311299209017307
full_e2e,train,11,SUMP30,4.184293356956914e-05
full_e2e,train,11,SUMP60,0.00010868658864637837
full_e2e,train,11,SUMN5,0.00017267526709474623
full_e2e,train,11,SUMN10,0.00016982837405521423
full_e2e,train,11,SUMN20,0.00012577421148307621
full_e2e,train,11,SUMN30,2.203268013545312e-05
full_e2e,train,11,SUMN60,5.5486416385974735e-05
full_e2e,train,11,SUMD5,6.170136657601688e-06
full_e2e,train,11,SUMD10,0.00013031985145062208
full_e2e,train,11,SUMD20,0.00015655109018553048
full_e2e,train,11,SUMD30,0.00015437432739418
full_e2e,train,11,SUMD60,3.15376601065509e-05
