unit,split,batch_idx,factor_name,factor_grad_mean_abs
subset_e2e,train,0,VSUMN5,0.0008487919112667441
subset_e2e,train,0,VSUMD5,0.0005382670788094401
subset_e2e,train,0,MAX5,0.00024256724282167852
subset_e2e,train,0,MIN5,0.0008236157009378076
subset_e2e,train,0,RSV5,0.000573119439650327
subset_e2e,train,0,QTLU5,0.0007911263965070248
subset_e2e,train,0,QTLD5,0.0008255718275904655
subset_e2e,train,0,RANK5,0.0004188012972008437
subset_e2e,train,0,IMAX5,0.0007624505087733269
subset_e2e,train,0,IMIN5,0.00014462921535596251
subset_e2e,train,0,IMXD5,0.0003715903440024704
subset_e2e,test,0,KUP,0.0003326701116748154
subset_e2e,test,0,KUP2,0.0005395180196501315
subset_e2e,test,0,KLOW,0.00014973088400438428
subset_e2e,test,0,KLOW2,0.00038531620521098375
subset_e2e,test,0,SUMP5,0.0002862563414964825
subset_e2e,test,0,SUMN5,4.2772586311912164e-05
subset_e2e,test,0,SUMD5,0.0005325202946551144
subset_e2e,test,0,VSUMP5,0.00048554071690887213
subset_e2e,test,0,VSUMN5,0.0008732452988624573
subset_e2e,test,0,VSUMD5,0.0005537743563763797
subset_e2e,test,0,MAX5,0.0002495554799679667
subset_e2e,test,0,MIN5,0.0008473435882478952
subset_e2e,test,0,RSV5,0.0005896307993680239
subset_e2e,test,0,QTLU5,0.0008139183046296239
subset_e2e,test,0,QTLD5,0.0008493562345393002
subset_e2e,test,0,RANK5,0.0004308667848818004
subset_e2e,test,0,IMAX5,0.0007844163337722421
subset_e2e,test,0,IMIN5,0.00014879590889904648
subset_e2e,test,0,IMXD5,0.000382295751478523
